index,Airline,Date_of_Journey,Source,Destination,Dep_Time,Duration,Total_Stops,Additional_Info,Price,Duration_Minutes,Price_Normalized,Is_Morning_Flight,Is_International,Route_ID
4639,Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,22h 10m,1,In-flight meal not included,8586,1330,-0.10865866275847527,True,False,Kolkata_Banglore
4640,Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,9h 30m,1,In-flight meal not included,10844,570,0.38100174284348776,False,False,Kolkata_Banglore
4641,Jet Airways,2019-05-21,Delhi,Cochin,02:15:00,10h 20m,1,No info,16376,620,1.5806480509878895,False,False,Delhi_Cochin
4642,Multiple carriers,2019-05-21,Delhi,Cochin,15:05:00,10h 25m,2,No info,16655,625,1.6411508203248903,False,False,Delhi_Cochin
4643,IndiGo,2019-05-21,Kolkata,Banglore,17:35:00,4h 40m,1,No info,5386,280,-0.802597235799344,False,False,Kolkata_Banglore
4644,Multiple carriers,2019-05-21,Delhi,Cochin,13:00:00,12h 30m,1,No info,7888,750,-0.2600240140030148,False,False,Delhi_Cochin
4645,Jet Airways,2019-05-21,Delhi,Cochin,09:00:00,27h 35m,1,In-flight meal not included,12898,1655,0.8264235644140954,True,False,Delhi_Cochin
4646,IndiGo,2019-05-21,Delhi,Cochin,05:05:00,7h 5m,1,No info,6818,425,-0.4920597243635553,True,False,Delhi_Cochin
4647,Air India,2019-05-21,Delhi,Cochin,17:15:00,26h,2,No info,11989,1560,0.6293016385096736,False,False,Delhi_Cochin
4648,Jet Airways,2019-05-21,Kolkata,Banglore,18:55:00,17h 5m,1,In-flight meal not included,10844,1025,0.38100174284348776,False,False,Kolkata_Banglore
4649,SpiceJet,2019-05-21,Kolkata,Banglore,15:05:00,5h 15m,1,No info,4649,315,-0.9624199634028191,False,False,Kolkata_Banglore
4650,Multiple carriers,2019-05-21,Delhi,Cochin,04:55:00,7h 40m,1,No info,9103,460,0.0034557879484400935,False,False,Delhi_Cochin
4651,IndiGo,2019-05-21,Delhi,Cochin,16:00:00,5h,1,No info,7255,300,-0.3972937379826616,False,False,Delhi_Cochin
4652,Vistara,2019-05-21,Kolkata,Banglore,20:20:00,27h 5m,1,No info,9345,1625,0.05593489253465579,False,False,Kolkata_Banglore
4653,Jet Airways,2019-05-21,Delhi,Cochin,11:30:00,25h 5m,1,In-flight meal not included,12898,1505,0.8264235644140954,True,False,Delhi_Cochin
4654,Air Asia,2019-05-21,Delhi,Cochin,16:45:00,5h 45m,1,No info,8028,345,-0.22966420143247676,False,False,Delhi_Cochin
4655,IndiGo,2019-05-21,Kolkata,Banglore,19:20:00,4h 25m,1,No info,3574,265,-1.195539952783736,False,False,Kolkata_Banglore
4656,Vistara,2019-05-21,Banglore,Delhi,09:45:00,2h 50m,0,No info,4668,170,-0.9582997031253889,True,False,Banglore_Delhi
4657,SpiceJet,2019-05-21,Kolkata,Banglore,17:10:00,2h 30m,0,No check-in baggage included,3841,150,-1.1376394530956384,False,False,Kolkata_Banglore
4658,Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,8h 40m,1,In-flight meal not included,10844,520,0.38100174284348776,False,False,Kolkata_Banglore
4659,IndiGo,2019-05-21,Delhi,Cochin,14:25:00,3h 15m,0,No info,5601,195,-0.7559732379231606,False,False,Delhi_Cochin
4660,Jet Airways,2019-05-21,Banglore,Delhi,15:50:00,2h 55m,0,In-flight meal not included,3359,175,-1.2421639506599194,False,False,Banglore_Delhi
4661,IndiGo,2019-05-21,Delhi,Cochin,17:30:00,8h,1,No info,6794,480,-0.4972642636613618,False,False,Delhi_Cochin
4662,Jet Airways,2019-05-21,Kolkata,Banglore,16:30:00,12h 10m,1,No info,14388,730,1.14953871248625,False,False,Kolkata_Banglore
4663,Jet Airways,2019-05-21,Kolkata,Banglore,18:55:00,13h 20m,1,No info,14388,800,1.14953871248625,False,False,Kolkata_Banglore
4664,IndiGo,2019-05-21,Chennai,Kolkata,13:15:00,2h 20m,0,No info,3597,140,-1.1905522692900048,False,False,Chennai_Kolkata
4665,Jet Airways,2019-05-21,Delhi,Cochin,21:50:00,14h 45m,1,In-flight meal not included,12898,885,0.8264235644140954,False,False,Delhi_Cochin
4666,Multiple carriers,2019-05-21,Delhi,Cochin,07:05:00,12h 10m,1,In-flight meal not included,10711,730,0.35215992090147663,True,False,Delhi_Cochin
4667,Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,14h 35m,1,No info,14388,875,1.14953871248625,False,False,Kolkata_Banglore
4668,Multiple carriers,2019-05-21,Delhi,Cochin,12:50:00,8h 10m,1,No info,7485,490,-0.34741690304534917,False,False,Delhi_Cochin
4669,Air India,2019-05-21,Kolkata,Banglore,16:45:00,16h 10m,2,No info,14960,970,1.2735802324173051,False,False,Kolkata_Banglore
4670,Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,16h,1,No info,14781,960,1.2347630434878316,False,False,Kolkata_Banglore
4671,Air India,2019-05-21,Kolkata,Banglore,14:15:00,2h 30m,0,No info,5510,150,-0.7757071160940103,False,False,Kolkata_Banglore
4672,Multiple carriers,2019-05-21,Delhi,Cochin,10:35:00,8h 40m,1,No info,7575,520,-0.32789988067857473,True,False,Delhi_Cochin
4673,Jet Airways,2019-05-21,Delhi,Cochin,02:15:00,16h 45m,1,In-flight meal not included,12898,1005,0.8264235644140954,False,False,Delhi_Cochin
4674,Jet Airways,2019-05-21,Mumbai,Hyderabad,19:35:00,1h 30m,0,In-flight meal not included,3210,90,-1.2744754654671349,False,False,Mumbai_Hyderabad
4675,Vistara,2019-05-21,Kolkata,Banglore,17:00:00,6h 25m,1,No info,9345,385,0.05593489253465579,False,False,Kolkata_Banglore
4676,Jet Airways,2019-05-21,Kolkata,Banglore,09:35:00,24h 10m,1,No info,13067,1450,0.8630721953028163,True,False,Kolkata_Banglore
4677,SpiceJet,2019-05-21,Banglore,Delhi,05:55:00,2h 40m,0,No check-in baggage included,3257,160,-1.264283242675597,True,False,Banglore_Delhi
4678,GoAir,2019-05-21,Delhi,Cochin,10:35:00,9h,1,No info,6195,540,-0.6271608903024494,True,False,Delhi_Cochin
4679,IndiGo,2019-05-21,Banglore,Delhi,22:10:00,2h 50m,0,No info,3625,170,-1.184480306775897,False,False,Banglore_Delhi
4680,Air India,2019-05-21,Delhi,Cochin,22:00:00,21h 15m,2,No info,10231,1275,0.24806913494534633,False,False,Delhi_Cochin
4681,Vistara,2019-05-21,Kolkata,Banglore,17:00:00,17h 45m,1,No info,9187,1065,0.021671675490762897,False,False,Kolkata_Banglore
4682,Air India,2019-05-21,Delhi,Cochin,05:55:00,25h 45m,2,No info,11543,1545,0.5325839498921026,True,False,Delhi_Cochin
4683,Jet Airways,2019-05-21,Mumbai,Hyderabad,07:05:00,1h 25m,0,No info,8040,85,-0.2270619317835735,True,False,Mumbai_Hyderabad
4684,Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,25h 45m,1,In-flight meal not included,8586,1545,-0.10865866275847527,True,False,Kolkata_Banglore
4685,Air India,2019-05-21,Delhi,Cochin,10:00:00,9h 15m,1,No info,8372,555,-0.15506580483058335,True,False,Delhi_Cochin
4686,Multiple carriers,2019-05-21,Delhi,Cochin,14:55:00,10h,1,No info,6878,600,-0.47904837611903894,False,False,Delhi_Cochin
4687,Jet Airways,2019-05-21,Delhi,Cochin,16:00:00,27h,1,No info,16079,1620,1.516241877177534,False,False,Delhi_Cochin
4688,Multiple carriers,2019-05-21,Delhi,Cochin,11:25:00,7h 35m,1,No info,9103,455,0.0034557879484400935,True,False,Delhi_Cochin
4689,SpiceJet,2019-05-21,Delhi,Cochin,15:45:00,6h 20m,1,No info,7317,380,-0.3838486781299948,False,False,Delhi_Cochin
4690,IndiGo,2019-05-21,Kolkata,Banglore,19:55:00,3h 55m,1,No info,4226,235,-1.0541499685266589,False,False,Kolkata_Banglore
4691,IndiGo,2019-05-21,Delhi,Cochin,04:55:00,6h 55m,1,No info,6794,415,-0.4972642636613618,False,False,Delhi_Cochin
4692,Air India,2019-05-21,Kolkata,Banglore,05:50:00,14h 35m,2,No info,12303,875,0.6973943609893088,True,False,Kolkata_Banglore
4693,IndiGo,2019-05-21,Banglore,Delhi,00:30:00,2h 55m,0,No info,3419,175,-1.2291526024154031,False,False,Banglore_Delhi
4694,IndiGo,2019-05-21,Delhi,Cochin,09:15:00,11h 45m,1,No info,7318,705,-0.3836318223259195,True,False,Delhi_Cochin
4695,Jet Airways,2019-05-21,Delhi,Cochin,20:55:00,7h 30m,1,In-flight meal not included,12898,450,0.8264235644140954,False,False,Delhi_Cochin
4696,Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,20h,1,No info,14388,1200,1.14953871248625,False,False,Kolkata_Banglore
4697,Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,14h 35m,1,In-flight meal not included,9663,875,0.12489503823059213,False,False,Kolkata_Banglore
4698,Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,13h 20m,1,No info,14781,800,1.2347630434878316,False,False,Kolkata_Banglore
4699,Multiple carriers,2019-05-21,Delhi,Cochin,08:30:00,10h 30m,1,No info,9627,630,0.11708822928388235,True,False,Delhi_Cochin
4700,IndiGo,2019-05-21,Delhi,Cochin,11:55:00,6h 15m,1,No info,6442,375,-0.5735975066958573,True,False,Delhi_Cochin
4701,Jet Airways,2019-05-21,Delhi,Cochin,09:40:00,18h 45m,2,No info,15129,1125,1.3102288633060262,True,False,Delhi_Cochin
4702,Air India,2019-05-21,Delhi,Cochin,22:00:00,21h 15m,2,No info,10231,1275,0.24806913494534633,False,False,Delhi_Cochin
4703,Multiple carriers,2019-05-21,Delhi,Cochin,13:00:00,6h 15m,1,No info,14848,375,1.2492923823608748,False,False,Delhi_Cochin
4704,Jet Airways,2019-05-21,Delhi,Cochin,13:00:00,6h,1,No info,16079,360,1.516241877177534,False,False,Delhi_Cochin
4705,Air India,2019-05-21,Delhi,Cochin,07:05:00,26h 20m,2,No info,10975,1580,0.4094098531773483,True,False,Delhi_Cochin
4706,Multiple carriers,2019-05-21,Delhi,Cochin,11:25:00,7h 50m,1,No info,7575,470,-0.32789988067857473,True,False,Delhi_Cochin
4707,Jet Airways,2019-05-21,Delhi,Cochin,11:30:00,16h 55m,1,In-flight meal not included,12898,1015,0.8264235644140954,True,False,Delhi_Cochin
4708,Jet Airways,2019-05-21,Delhi,Cochin,19:15:00,9h 10m,1,No info,16079,550,1.516241877177534,False,False,Delhi_Cochin
4709,Jet Airways,2019-05-21,Kolkata,Banglore,21:10:00,11h 5m,1,No info,14781,665,1.2347630434878316,False,False,Kolkata_Banglore
4710,Multiple carriers,2019-05-21,Delhi,Cochin,14:00:00,7h,1,No info,14067,420,1.0799279993780877,False,False,Delhi_Cochin
4711,Jet Airways,2019-05-21,Kolkata,Banglore,18:55:00,21h 25m,1,In-flight meal not included,10844,1285,0.38100174284348776,False,False,Kolkata_Banglore
4712,Jet Airways,2019-05-21,Delhi,Cochin,16:00:00,20h 35m,1,In-flight meal not included,12898,1235,0.8264235644140954,False,False,Delhi_Cochin
4713,Air India,2019-05-21,Delhi,Cochin,06:05:00,27h 20m,1,No info,7480,1640,-0.34850118206572556,True,False,Delhi_Cochin
4714,Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,26h 50m,1,No info,14388,1610,1.14953871248625,True,False,Kolkata_Banglore
4715,Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,22h 15m,1,In-flight meal not included,10844,1335,0.38100174284348776,False,False,Kolkata_Banglore
4716,Jet Airways,2019-05-21,Delhi,Cochin,08:00:00,20h 25m,1,In-flight meal not included,12898,1225,0.8264235644140954,True,False,Delhi_Cochin
4717,Air India,2019-05-21,Delhi,Cochin,13:20:00,18h 20m,2,No info,13538,1100,0.9652112790222691,False,False,Delhi_Cochin
4718,Jet Airways,2019-05-21,Kolkata,Banglore,21:10:00,19h 10m,1,In-flight meal not included,10844,1150,0.38100174284348776,False,False,Kolkata_Banglore
4719,Jet Airways,2019-05-21,Delhi,Cochin,05:30:00,22h 55m,2,No info,15129,1375,1.3102288633060262,True,False,Delhi_Cochin
4720,Air India,2019-05-21,Delhi,Cochin,08:00:00,11h 15m,1,No info,8372,675,-0.15506580483058335,True,False,Delhi_Cochin
4721,Air India,2019-05-21,Kolkata,Banglore,08:20:00,26h 50m,2,No info,11222,1610,0.46297323678394037,True,False,Kolkata_Banglore
4722,SpiceJet,2019-05-21,Delhi,Cochin,08:45:00,4h 30m,1,No check-in baggage included,5158,270,-0.852040359128506,True,False,Delhi_Cochin
4723,Air India,2019-05-21,Delhi,Cochin,19:45:00,23h 30m,2,No info,9443,1410,0.0771867613340324,False,False,Delhi_Cochin
4724,IndiGo,2019-05-21,Delhi,Cochin,17:05:00,5h 10m,1,No info,6147,310,-0.6375699688980624,False,False,Delhi_Cochin
4725,Air India,2019-05-21,Kolkata,Banglore,08:20:00,14h 55m,2,No info,13164,895,0.8841072082981176,True,False,Kolkata_Banglore
4726,Air India,2019-05-21,Mumbai,Hyderabad,19:30:00,1h 15m,0,No info,3100,75,-1.2983296039154146,False,False,Mumbai_Hyderabad
4727,Multiple carriers,2019-05-21,Delhi,Cochin,09:45:00,15h 10m,1,No info,9486,910,0.08651156090926908,True,False,Delhi_Cochin
4728,SpiceJet,2019-05-21,Mumbai,Hyderabad,05:45:00,1h 30m,0,No check-in baggage included,1965,90,-1.5444609415408477,True,False,Mumbai_Hyderabad
4729,Jet Airways,2019-05-21,Banglore,Delhi,19:50:00,3h,0,In-flight meal not included,4030,180,-1.0966537061254122,False,False,Banglore_Delhi
4730,Air India,2019-05-21,Mumbai,Hyderabad,21:05:00,1h 20m,0,No info,3100,80,-1.2983296039154146,False,False,Mumbai_Hyderabad
4731,Jet Airways,2019-05-21,Delhi,Cochin,23:05:00,13h 30m,2,No info,15129,810,1.3102288633060262,False,False,Delhi_Cochin
4732,Air India,2019-05-21,Kolkata,Banglore,14:30:00,8h 45m,2,No info,15107,525,1.30545803561637,False,False,Kolkata_Banglore
4733,Air Asia,2019-05-21,Banglore,Delhi,04:55:00,2h 50m,0,No info,3383,170,-1.2369594113621127,False,False,Banglore_Delhi
4734,Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,13h 20m,1,In-flight meal not included,10844,800,0.38100174284348776,False,False,Kolkata_Banglore
4735,Air India,2019-05-21,Kolkata,Banglore,09:50:00,23h 5m,2,No info,14960,1385,1.2735802324173051,True,False,Kolkata_Banglore
4736,Vistara,2019-05-21,Kolkata,Banglore,07:10:00,13h 10m,1,No info,9345,790,0.05593489253465579,True,False,Kolkata_Banglore
4737,Jet Airways,2019-05-21,Delhi,Cochin,05:30:00,13h 30m,2,No info,15129,810,1.3102288633060262,True,False,Delhi_Cochin
4738,Jet Airways,2019-05-21,Delhi,Cochin,05:30:00,13h 30m,2,In-flight meal not included,13029,810,0.854831674747956,True,False,Delhi_Cochin
4739,Jet Airways,2019-05-21,Delhi,Cochin,09:50:00,3h 15m,0,In-flight meal not included,7202,195,-0.408787095598651,True,False,Delhi_Cochin
4740,Air India,2019-05-21,Kolkata,Banglore,12:00:00,23h 10m,2,No info,10676,1390,0.34456996775884213,False,False,Kolkata_Banglore
4741,Jet Airways,2019-05-21,Delhi,Cochin,14:00:00,14h 25m,1,In-flight meal not included,12898,865,0.8264235644140954,False,False,Delhi_Cochin
4742,Air India,2019-05-21,Delhi,Cochin,09:45:00,23h 40m,2,No info,10975,1420,0.4094098531773483,True,False,Delhi_Cochin
4743,Air India,2019-05-21,Kolkata,Banglore,09:25:00,20h,2,No info,14687,1200,1.214378597904756,True,False,Kolkata_Banglore
4744,Jet Airways,2019-05-21,Kolkata,Banglore,09:35:00,14h,1,No info,14151,840,1.0981438869204105,True,False,Kolkata_Banglore
4745,IndiGo,2019-05-21,Kolkata,Banglore,21:00:00,5h 15m,1,No info,7228,315,-0.40314884469269396,False,False,Kolkata_Banglore
4746,Multiple carriers,2019-05-21,Delhi,Cochin,08:00:00,11h,1,No info,10197,660,0.2406960376067871,True,False,Delhi_Cochin
4747,Multiple carriers,2019-05-21,Delhi,Cochin,11:30:00,7h 45m,1,No info,14848,465,1.2492923823608748,True,False,Delhi_Cochin
4748,Jet Airways,2019-05-21,Delhi,Cochin,20:55:00,7h 30m,1,No info,16079,450,1.516241877177534,False,False,Delhi_Cochin
4749,Air India,2019-05-21,Kolkata,Banglore,20:45:00,2h 35m,0,No info,4145,155,-1.071715288656756,False,False,Kolkata_Banglore
4750,Jet Airways,2019-05-21,Delhi,Cochin,22:50:00,5h 35m,1,In-flight meal not included,12898,335,0.8264235644140954,False,False,Delhi_Cochin
4751,Multiple carriers,2019-05-21,Delhi,Cochin,11:30:00,14h,1,No info,14067,840,1.0799279993780877,True,False,Delhi_Cochin
4752,IndiGo,2019-05-21,Mumbai,Hyderabad,02:35:00,1h 30m,0,No info,2754,90,-1.3733617121254587,False,False,Mumbai_Hyderabad
4753,Air India,2019-05-21,Kolkata,Banglore,09:25:00,28h 20m,2,No info,11542,1700,0.5323670940880273,True,False,Kolkata_Banglore
4754,Air India,2019-05-21,Delhi,Cochin,12:00:00,19h 40m,2,No info,9653,1180,0.12272648018983941,False,False,Delhi_Cochin
4755,SpiceJet,2019-05-21,Kolkata,Banglore,17:10:00,2h 30m,0,No info,3873,150,-1.1307000673652299,False,False,Kolkata_Banglore
4756,Jet Airways,2019-05-21,Delhi,Cochin,18:15:00,24h 45m,1,No info,16079,1485,1.516241877177534,False,False,Delhi_Cochin
4757,Air India,2019-05-21,Delhi,Cochin,13:00:00,6h 15m,1,No info,8372,375,-0.15506580483058335,False,False,Delhi_Cochin
4758,Air India,2019-05-21,Kolkata,Banglore,16:50:00,20h 55m,2,No info,13484,1255,0.9535010656022045,False,False,Kolkata_Banglore
4759,Jet Airways,2019-05-21,Delhi,Cochin,14:00:00,5h,1,No info,16079,300,1.516241877177534,False,False,Delhi_Cochin
4760,Jet Airways,2019-05-21,Delhi,Cochin,23:05:00,29h 20m,2,No info,15129,1760,1.3102288633060262,False,False,Delhi_Cochin
4761,Air India,2019-05-21,Kolkata,Banglore,14:30:00,22h,2,No info,15107,1320,1.30545803561637,False,False,Kolkata_Banglore
4762,Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,20h,1,In-flight meal not included,9663,1200,0.12489503823059213,False,False,Kolkata_Banglore
4763,Jet Airways,2019-05-21,Kolkata,Banglore,17:00:00,21h 25m,1,In-flight meal not included,9314,1285,0.049212362608322374,False,False,Kolkata_Banglore
4764,Jet Airways,2019-05-21,Delhi,Cochin,10:00:00,26h 35m,1,In-flight meal not included,12898,1595,0.8264235644140954,True,False,Delhi_Cochin
4765,Jet Airways,2019-05-21,Delhi,Cochin,15:00:00,13h 25m,1,In-flight meal not included,12898,805,0.8264235644140954,False,False,Delhi_Cochin
4766,Jet Airways,2019-05-21,Delhi,Cochin,19:15:00,17h 20m,1,In-flight meal not included,12898,1040,0.8264235644140954,False,False,Delhi_Cochin
4767,Air India,2019-05-21,Delhi,Cochin,17:20:00,16h 5m,1,No info,7480,965,-0.34850118206572556,False,False,Delhi_Cochin
4768,Jet Airways,2019-05-21,Kolkata,Banglore,18:55:00,9h 45m,1,No info,14388,585,1.14953871248625,False,False,Kolkata_Banglore
4769,Jet Airways,2019-05-21,Banglore,Delhi,07:10:00,3h,0,In-flight meal not included,4030,180,-1.0966537061254122,True,False,Banglore_Delhi
4770,Air India,2019-05-21,Kolkata,Banglore,17:30:00,15h 25m,1,No info,11936,925,0.6178082808936842,False,False,Kolkata_Banglore
4771,Jet Airways,2019-05-21,Kolkata,Banglore,16:30:00,7h 5m,1,No info,14781,425,1.2347630434878316,False,False,Kolkata_Banglore
4772,Jet Airways,2019-05-21,Kolkata,Banglore,17:00:00,25h,1,No info,14151,1500,1.0981438869204105,False,False,Kolkata_Banglore
4773,Multiple carriers,2019-05-21,Delhi,Cochin,09:00:00,10h 15m,1,No info,14848,615,1.2492923823608748,True,False,Delhi_Cochin
4774,Multiple carriers,2019-05-21,Delhi,Cochin,07:00:00,12h,1,No info,10197,720,0.2406960376067871,True,False,Delhi_Cochin
4775,Jet Airways,2019-05-21,Kolkata,Banglore,17:00:00,21h 25m,1,No info,11467,1285,0.5161029087823819,False,False,Kolkata_Banglore
4776,Jet Airways,2019-05-21,Kolkata,Banglore,21:10:00,11h 5m,1,In-flight meal not included,10844,665,0.38100174284348776,False,False,Kolkata_Banglore
4777,Jet Airways,2019-05-21,Banglore,Delhi,18:55:00,3h 5m,0,In-flight meal not included,4030,185,-1.0966537061254122,False,False,Banglore_Delhi
4778,Jet Airways,2019-05-21,Delhi,Cochin,09:00:00,10h,1,No info,16079,600,1.516241877177534,True,False,Delhi_Cochin
4779,Multiple carriers,2019-05-21,Delhi,Cochin,06:00:00,15h,1,No info,7485,900,-0.34741690304534917,True,False,Delhi_Cochin
4780,Air India,2019-05-21,Delhi,Cochin,17:15:00,26h,2,No info,11972,1560,0.6256150898403939,False,False,Delhi_Cochin
4781,Multiple carriers,2019-05-21,Delhi,Cochin,11:40:00,9h 20m,1,No info,7485,560,-0.34741690304534917,True,False,Delhi_Cochin
4782,GoAir,2019-05-21,Kolkata,Banglore,16:40:00,7h 35m,1,No info,8855,455,-0.050324451462227235,False,False,Kolkata_Banglore
4783,Jet Airways,2019-05-21,Delhi,Cochin,20:00:00,8h 25m,2,No info,16263,505,1.5561433451273838,False,False,Delhi_Cochin
4784,Jet Airways,2019-05-21,Kolkata,Banglore,08:25:00,7h 55m,1,No info,14781,475,1.2347630434878316,True,False,Kolkata_Banglore
4785,SpiceJet,2019-05-21,Delhi,Cochin,17:55:00,4h 55m,1,No info,5975,295,-0.6748691671990091,False,False,Delhi_Cochin
4786,Multiple carriers,2019-05-21,Delhi,Cochin,12:50:00,6h 25m,1,No info,8266,385,-0.17805252006256214,False,False,Delhi_Cochin
4787,IndiGo,2019-05-21,Kolkata,Banglore,17:15:00,2h 35m,0,No info,4804,155,-0.928807313771152,False,False,Kolkata_Banglore
4788,Air India,2019-05-21,Delhi,Cochin,05:15:00,25h 35m,1,No info,7480,1535,-0.34850118206572556,True,False,Delhi_Cochin
4789,Air Asia,2019-05-21,Kolkata,Banglore,15:10:00,8h 20m,2,No info,5192,500,-0.8446672617899467,False,False,Kolkata_Banglore
4790,Vistara,2019-05-21,Banglore,Delhi,19:30:00,2h 45m,0,No info,4878,165,-0.9127599842695819,False,False,Banglore_Delhi
4791,Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,27h 35m,1,In-flight meal not included,8586,1655,-0.10865866275847527,True,False,Kolkata_Banglore
4792,Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,26h 35m,1,In-flight meal not included,10844,1595,0.38100174284348776,False,False,Kolkata_Banglore
4793,Air India,2019-05-21,Kolkata,Banglore,09:25:00,20h 10m,2,No info,11432,1210,0.5085129556397474,True,False,Kolkata_Banglore
4794,Jet Airways,2019-05-21,Delhi,Cochin,02:15:00,10h 20m,1,In-flight meal not included,12898,620,0.8264235644140954,False,False,Delhi_Cochin
4795,SpiceJet,2019-05-21,Mumbai,Hyderabad,05:45:00,1h 30m,0,No info,2017,90,-1.5331844397289336,True,False,Mumbai_Hyderabad
4796,IndiGo,2019-05-21,Delhi,Cochin,09:15:00,16h 15m,1,No info,7318,975,-0.3836318223259195,True,False,Delhi_Cochin
4797,Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,9h 50m,1,In-flight meal not included,10844,590,0.38100174284348776,True,False,Kolkata_Banglore
4798,Air India,2019-05-21,Delhi,Cochin,12:30:00,20h 55m,1,No info,7480,1255,-0.34850118206572556,False,False,Delhi_Cochin
4799,IndiGo,2019-05-21,Mumbai,Hyderabad,20:05:00,1h 35m,0,No info,2227,95,-1.4876447208731267,False,False,Mumbai_Hyderabad
4800,Air India,2019-05-21,Banglore,Delhi,05:45:00,3h,0,No info,6961,180,-0.4610493443807914,True,False,Banglore_Delhi
4801,IndiGo,2019-05-21,Delhi,Cochin,11:55:00,13h,1,No info,6282,780,-0.6082944353479007,True,False,Delhi_Cochin
